id,name,data
42123,"Warren County, Pennsylvania",1521
42125,"Washington County, Pennsylvania",2132
42127,"Wayne County, Pennsylvania",2615
42129,"Westmoreland County, Pennsylvania",2286
42131,"Wyoming County, Pennsylvania",2554
42133,"York County, Pennsylvania",3523
44001,"Bristol County, Rhode Island",5849
44003,"Kent County, Rhode Island",4382
44005,"Newport County, Rhode Island",4714
44007,"Providence County, Rhode Island",4157
44009,"Washington County, Rhode Island",4432
45001,"Abbeville County, South Carolina",577
45003,"Aiken County, South Carolina",718
45005,"Allendale County, South Carolina",391
45007,"Anderson County, South Carolina",811
45009,"Bamberg County, South Carolina",689
45011,"Barnwell County, South Carolina",589
45013,"Beaufort County, South Carolina",1579
45015,"Berkeley County, South Carolina",1055
45017,"Calhoun County, South Carolina",565
45019,"Charleston County, South Carolina",1488
45021,"Cherokee County, South Carolina",506
45023,"Chester County, South Carolina",679
45025,"Chesterfield County, South Carolina",394
45027,"Clarendon County, South Carolina",653
45029,"Colleton County, South Carolina",590
45031,"Darlington County, South Carolina",443
45033,"Dillon County, South Carolina",452
45035,"Dorchester County, South Carolina",1369
45037,"Edgefield County, South Carolina",726
45039,"Fairfield County, South Carolina",555
45041,"Florence County, South Carolina",588
45043,"Georgetown County, South Carolina",1013
45045,"Greenville County, South Carolina",1262
45047,"Greenwood County, South Carolina",809
45049,"Hampton County, South Carolina",704
45051,"Horry County, South Carolina",690
45053,"Jasper County, South Carolina",1065
45055,"Kershaw County, South Carolina",731
45057,"Lancaster County, South Carolina",1208
45059,"Laurens County, South Carolina",552
45061,"Lee County, South Carolina",513
45063,"Lexington County, South Carolina",938
45065,"McCormick County, South Carolina",818
45067,"Marion County, South Carolina",393
45069,"Marlboro County, South Carolina",420
45071,"Newberry County, South Carolina",941
45073,"Oconee County, South Carolina",736
45075,"Orangeburg County, South Carolina",600
45077,"Pickens County, South Carolina",706
45079,"Richland County, South Carolina",1332
45081,"Saluda County, South Carolina",675
45083,"Spartanburg County, South Carolina",952
45085,"Sumter County, South Carolina",733
45087,"Union County, South Carolina",559
45089,"Williamsburg County, South Carolina",606
45091,"York County, South Carolina",1273
46003,"Aurora County, South Dakota",1244
46005,"Beadle County, South Dakota",1630
46007,"Bennett County, South Dakota",1421
46009,"Bon Homme County, South Dakota",1400
46011,"Brookings County, South Dakota",2427
46013,"Brown County, South Dakota",2288
46015,"Brule County, South Dakota",1483
46017,"Buffalo County, South Dakota",-
46019,"Butte County, South Dakota",1820
46021,"Campbell County, South Dakota",1172
46023,"Charles Mix County, South Dakota",1436
46025,"Clark County, South Dakota",1140
46027,"Clay County, South Dakota",2491
46029,"Codington County, South Dakota",2050
46031,"Corson County, South Dakota",746
46033,"Custer County, South Dakota",2087
46035,"Davison County, South Dakota",2010
46037,"Day County, South Dakota",1431
46039,"Deuel County, South Dakota",1394
46041,"Dewey County, South Dakota",950
46043,"Douglas County, South Dakota",1205
46045,"Edmunds County, South Dakota",1206
46047,"Fall River County, South Dakota",1833
46049,"Faulk County, South Dakota",936
46051,"Grant County, South Dakota",1314
46053,"Gregory County, South Dakota",1293
46055,"Haakon County, South Dakota",989
46057,"Hamlin County, South Dakota",1921
46059,"Hand County, South Dakota",1139
46061,"Hanson County, South Dakota",1445
46063,"Harding County, South Dakota",1428
46065,"Hughes County, South Dakota",2169
46067,"Hutchinson County, South Dakota",1526
46069,"Hyde County, South Dakota",1352
46071,"Jackson County, South Dakota",712
46073,"Jerauld County, South Dakota",945
46075,"Jones County, South Dakota",806
46077,"Kingsbury County, South Dakota",1368
46079,"Lake County, South Dakota",2060
46081,"Lawrence County, South Dakota",2503
46083,"Lincoln County, South Dakota",3210
46085,"Lyman County, South Dakota",1080
46087,"McCook County, South Dakota",1679
46089,"McPherson County, South Dakota",901
46091,"Marshall County, South Dakota",1310
46093,"Meade County, South Dakota",2529
46095,"Mellette County, South Dakota",817
46097,"Miner County, South Dakota",1028
46099,"Minnehaha County, South Dakota",2676
46101,"Moody County, South Dakota",1861
46102,"Oglala Lakota County, South Dakota",-
46103,"Pennington County, South Dakota",2708
46105,"Perkins County, South Dakota",1289
46107,"Potter County, South Dakota",1429
46109,"Roberts County, South Dakota",1398
46111,"Sanborn County, South Dakota",1298
46115,"Spink County, South Dakota",1385
46117,"Stanley County, South Dakota",1965
46119,"Sully County, South Dakota",1236
46121,"Todd County, South Dakota",850
46123,"Tripp County, South Dakota",1101
46125,"Turner County, South Dakota",1597
46127,"Union County, South Dakota",2586
46129,"Walworth County, South Dakota",1615
46135,"Yankton County, South Dakota",1873
46137,"Ziebach County, South Dakota",515
47001,"Anderson County, Tennessee",1160
47003,"Bedford County, Tennessee",1023
47005,"Benton County, Tennessee",623
47007,"Bledsoe County, Tennessee",622
47009,"Blount County, Tennessee",1179
47011,"Bradley County, Tennessee",974
47013,"Campbell County, Tennessee",579
47015,"Cannon County, Tennessee",1026
47017,"Carroll County, Tennessee",763
47019,"Carter County, Tennessee",756
47021,"Cheatham County, Tennessee",1229
47023,"Chester County, Tennessee",739
47025,"Claiborne County, Tennessee",618
47027,"Clay County, Tennessee",610
47029,"Cocke County, Tennessee",804
47031,"Coffee County, Tennessee",1146
47033,"Crockett County, Tennessee",716
47035,"Cumberland County, Tennessee",595
47037,"Davidson County, Tennessee",1840
47039,"Decatur County, Tennessee",532
47041,"DeKalb County, Tennessee",657
47043,"Dickson County, Tennessee",1118
47045,"Dyer County, Tennessee",828
47047,"Fayette County, Tennessee",832
47049,"Fentress County, Tennessee",447
47051,"Franklin County, Tennessee",979
47053,"Gibson County, Tennessee",919
47055,"Giles County, Tennessee",826
47057,"Grainger County, Tennessee",714
47059,"Greene County, Tennessee",674
47061,"Grundy County, Tennessee",494
47063,"Hamblen County, Tennessee",720
47065,"Hamilton County, Tennessee",1627
47067,"Hancock County, Tennessee",562
47069,"Hardeman County, Tennessee",711
47071,"Hardin County, Tennessee",620
47073,"Hawkins County, Tennessee",869
47075,"Haywood County, Tennessee",765
47077,"Henderson County, Tennessee",618
47079,"Henry County, Tennessee",671
47081,"Hickman County, Tennessee",850
47083,"Houston County, Tennessee",835
47085,"Humphreys County, Tennessee",725
47087,"Jackson County, Tennessee",666
47089,"Jefferson County, Tennessee",823
47091,"Johnson County, Tennessee",584
47093,"Knox County, Tennessee",1214
47095,"Lake County, Tennessee",731
47097,"Lauderdale County, Tennessee",722
47099,"Lawrence County, Tennessee",751
47101,"Lewis County, Tennessee",558
47103,"Lincoln County, Tennessee",786
47105,"Loudon County, Tennessee",1045
47107,"McMinn County, Tennessee",622
47109,"McNairy County, Tennessee",531
47111,"Macon County, Tennessee",734
47113,"Madison County, Tennessee",1016
47115,"Marion County, Tennessee",699
47117,"Marshall County, Tennessee",1042
47119,"Maury County, Tennessee",1233
47121,"Meigs County, Tennessee",613
47123,"Monroe County, Tennessee",734
47125,"Montgomery County, Tennessee",1418
47127,"Moore County, Tennessee",1108
47129,"Morgan County, Tennessee",717
47131,"Obion County, Tennessee",655
47133,"Overton County, Tennessee",568
47135,"Perry County, Tennessee",512
47137,"Pickett County, Tennessee",595
47139,"Polk County, Tennessee",729
47141,"Putnam County, Tennessee",1077
47143,"Rhea County, Tennessee",741
47145,"Roane County, Tennessee",1030
47147,"Robertson County, Tennessee",1329
47149,"Rutherford County, Tennessee",1448
47151,"Scott County, Tennessee",593
47153,"Sequatchie County, Tennessee",867
47155,"Sevier County, Tennessee",731
47157,"Shelby County, Tennessee",2082
47159,"Smith County, Tennessee",863
47161,"Stewart County, Tennessee",842
47163,"Sullivan County, Tennessee",985
47165,"Sumner County, Tennessee",1567
47167,"Tipton County, Tennessee",999
47169,"Trousdale County, Tennessee",1100
47171,"Unicoi County, Tennessee",839
47173,"Union County, Tennessee",637
47175,"Van Buren County, Tennessee",497
47177,"Warren County, Tennessee",664
47179,"Washington County, Tennessee",1124
47181,"Wayne County, Tennessee",627
47183,"Weakley County, Tennessee",660
47185,"White County, Tennessee",588
47187,"Williamson County, Tennessee",2500
47189,"Wilson County, Tennessee",1490
48001,"Anderson County, Texas",1507
48003,"Andrews County, Texas",1974
48005,"Angelina County, Texas",1508
48007,"Aransas County, Texas",2103
48009,"Archer County, Texas",2253
48011,"Armstrong County, Texas",2078
48013,"Atascosa County, Texas",1715
48015,"Austin County, Texas",2765
48017,"Bailey County, Texas",1648
48019,"Bandera County, Texas",2056
48021,"Bastrop County, Texas",3201
48023,"Baylor County, Texas",990
48025,"Bee County, Texas",1139
48027,"Bell County, Texas",2767
48029,"Bexar County, Texas",3399
48031,"Blanco County, Texas",2738
48033,"Borden County, Texas",782
48035,"Bosque County, Texas",1428
48037,"Bowie County, Texas",1875
48039,"Brazoria County, Texas",3927
48041,"Brazos County, Texas",3844
48043,"Brewster County, Texas",2321
48045,"Briscoe County, Texas",745
48047,"Brooks County, Texas",647
48049,"Brown County, Texas",1434
48051,"Burleson County, Texas",1421
48053,"Burnet County, Texas",2726
48055,"Caldwell County, Texas",2315
48057,"Calhoun County, Texas",1538
48059,"Callahan County, Texas",1139
48061,"Cameron County, Texas",1589
48063,"Camp County, Texas",1455
48065,"Carson County, Texas",1473
48067,"Cass County, Texas",1150
48069,"Castro County, Texas",1328
48071,"Chambers County, Texas",2865
48073,"Cherokee County, Texas",1476
48075,"Childress County, Texas",1675
48077,"Clay County, Texas",1685
48079,"Cochran County, Texas",646
48081,"Coke County, Texas",1188
48083,"Coleman County, Texas",1080
48085,"Collin County, Texas",6377
48087,"Collingsworth County, Texas",1002
48089,"Colorado County, Texas",1839
48091,"Comal County, Texas",3872
48093,"Comanche County, Texas",1770
48095,"Concho County, Texas",1352
48097,"Cooke County, Texas",2416
48099,"Coryell County, Texas",2028
48101,"Cottle County, Texas",623
48103,"Crane County, Texas",1253
48105,"Crockett County, Texas",381
48107,"Crosby County, Texas",1157
48109,"Culberson County, Texas",844
48111,"Dallam County, Texas",1336
48113,"Dallas County, Texas",3570
48115,"Dawson County, Texas",1204
48117,"Deaf Smith County, Texas",1355
48119,"Delta County, Texas",1231
48121,"Denton County, Texas",5651
48123,"DeWitt County, Texas",1327
48125,"Dickens County, Texas",630
48127,"Dimmit County, Texas",674
48129,"Donley County, Texas",1191
48131,"Duval County, Texas",567
48133,"Eastland County, Texas",1075
48135,"Ector County, Texas",1910
48137,"Edwards County, Texas",883
48139,"Ellis County, Texas",3403
48141,"El Paso County, Texas",2878
48143,"Erath County, Texas",2454
48145,"Falls County, Texas",1187
48147,"Fannin County, Texas",1790
48149,"Fayette County, Texas",2112
48151,"Fisher County, Texas",1001
48153,"Floyd County, Texas",916
48155,"Foard County, Texas",755
48157,"Fort Bend County, Texas",6168
48159,"Franklin County, Texas",1784
48161,"Freestone County, Texas",1374
48163,"Frio County, Texas",1372
48165,"Gaines County, Texas",2153
48167,"Galveston County, Texas",3515
48169,"Garza County, Texas",1129
48171,"Gillespie County, Texas",3325
48173,"Glasscock County, Texas",1204
48175,"Goliad County, Texas",1340
48177,"Gonzales County, Texas",1465
48179,"Gray County, Texas",1135
48181,"Grayson County, Texas",2060
48183,"Gregg County, Texas",2035
48185,"Grimes County, Texas",1964
48187,"Guadalupe County, Texas",3418
48189,"Hale County, Texas",1269
48191,"Hall County, Texas",911
48193,"Hamilton County, Texas",1741
48195,"Hansford County, Texas",1656
48197,"Hardeman County, Texas",796
48199,"Hardin County, Texas",1486
48201,"Harris County, Texas",3667
48203,"Harrison County, Texas",1493
48205,"Hartley County, Texas",2259
48207,"Haskell County, Texas",719
48209,"Hays County, Texas",5365
48211,"Hemphill County, Texas",1902
48213,"Henderson County, Texas",1436
48215,"Hidalgo County, Texas",1826
48217,"Hill County, Texas",1700
48219,"Hockley County, Texas",1552
48221,"Hood County, Texas",2639
48223,"Hopkins County, Texas",1656
48225,"Houston County, Texas",1209
48227,"Howard County, Texas",1396
48229,"Hudspeth County, Texas",639
48231,"Hunt County, Texas",2070
48233,"Hutchinson County, Texas",1388
48235,"Irion County, Texas",1379
48237,"Jack County, Texas",1702
48239,"Jackson County, Texas",1502
48241,"Jasper County, Texas",1212
48243,"Jeff Davis County, Texas",-
48245,"Jefferson County, Texas",1997
48247,"Jim Hogg County, Texas",736
48249,"Jim Wells County, Texas",1052
48251,"Johnson County, Texas",2510
48253,"Jones County, Texas",1238
48255,"Karnes County, Texas",1114
48257,"Kaufman County, Texas",3598
48259,"Kendall County, Texas",4870
48261,"Kenedy County, Texas",-
48263,"Kent County, Texas",1154
48265,"Kerr County, Texas",2412
48267,"Kimble County, Texas",1795
48269,"King County, Texas",508
48271,"Kinney County, Texas",933
48273,"Kleberg County, Texas",1830
48275,"Knox County, Texas",848
48277,"Lamar County, Texas",1385
48279,"Lamb County, Texas",854
48281,"Lampasas County, Texas",2429
48283,"La Salle County, Texas",882
48285,"Lavaca County, Texas",1615
48287,"Lee County, Texas",1993
48289,"Leon County, Texas",821
48291,"Liberty County, Texas",1586
48293,"Limestone County, Texas",1445
48295,"Lipscomb County, Texas",1545
48297,"Live Oak County, Texas",915
48299,"Llano County, Texas",2124
48301,"Loving County, Texas",-
48303,"Lubbock County, Texas",2591
48305,"Lynn County, Texas",1538
48307,"McCulloch County, Texas",1272
48309,"McLennan County, Texas",2591
48311,"McMullen County, Texas",1240
48313,"Madison County, Texas",1688
48315,"Marion County, Texas",700
48317,"Martin County, Texas",1491
48319,"Mason County, Texas",1919
48321,"Matagorda County, Texas",1618
48323,"Maverick County, Texas",1494
48325,"Medina County, Texas",2062
48327,"Menard County, Texas",1344
48329,"Midland County, Texas",3185
48331,"Milam County, Texas",1495
48333,"Mills County, Texas",1287
48335,"Mitchell County, Texas",1326
48337,"Montague County, Texas",1419
48339,"Montgomery County, Texas",4504
48341,"Moore County, Texas",1533
48343,"Morris County, Texas",999
48345,"Motley County, Texas",680
48347,"Nacogdoches County, Texas",1401
48349,"Navarro County, Texas",1674
48351,"Newton County, Texas",796
48353,"Nolan County, Texas",1317
48355,"Nueces County, Texas",2680
48357,"Ochiltree County, Texas",1523
48359,"Oldham County, Texas",1750
48361,"Orange County, Texas",1468
48363,"Palo Pinto County, Texas",1716
48365,"Panola County, Texas",1094
48367,"Parker County, Texas",3726
48369,"Parmer County, Texas",1587
48371,"Pecos County, Texas",985
48373,"Polk County, Texas",1349
48375,"Potter County, Texas",1727
48377,"Presidio County, Texas",992
48379,"Rains County, Texas",1577
48381,"Randall County, Texas",2911
48383,"Reagan County, Texas",1365
48385,"Real County, Texas",1323
48387,"Red River County, Texas",1069
48389,"Reeves County, Texas",885
48391,"Refugio County, Texas",1232
48393,"Roberts County, Texas",1351
48395,"Robertson County, Texas",1290
48397,"Rockwall County, Texas",5503
48399,"Runnels County, Texas",1355
48401,"Rusk County, Texas",1397
48403,"Sabine County, Texas",983
48405,"San Augustine County, Texas",596
48407,"San Jacinto County, Texas",1538
48409,"San Patricio County, Texas",2215
48411,"San Saba County, Texas",1385
48413,"Schleicher County, Texas",941
48415,"Scurry County, Texas",1376
48417,"Shackelford County, Texas",1634
48419,"Shelby County, Texas",886
48421,"Sherman County, Texas",1708
48423,"Smith County, Texas",2351
48425,"Somervell County, Texas",2040
48427,"Starr County, Texas",906
48429,"Stephens County, Texas",1249
48431,"Sterling County, Texas",816
48433,"Stonewall County, Texas",769
48435,"Sutton County, Texas",1748
48437,"Swisher County, Texas",1197
48439,"Tarrant County, Texas",4066
48441,"Taylor County, Texas",2004
48443,"Terrell County, Texas",1093
48445,"Terry County, Texas",1121
48447,"Throckmorton County, Texas",871
48449,"Titus County, Texas",1487
48451,"Tom Green County, Texas",2163
48453,"Travis County, Texas",6157
48455,"Trinity County, Texas",1044
48457,"Tyler County, Texas",1069
48459,"Upshur County, Texas",1838
48461,"Upton County, Texas",925
48463,"Uvalde County, Texas",1408
48465,"Val Verde County, Texas",1612
48467,"Van Zandt County, Texas",1751
48469,"Victoria County, Texas",2577
48471,"Walker County, Texas",1836
48473,"Waller County, Texas",3341
48475,"Ward County, Texas",397
48477,"Washington County, Texas",2669
48479,"Webb County, Texas",2822
48481,"Wharton County, Texas",2144
48483,"Wheeler County, Texas",1297
48485,"Wichita County, Texas",2041
48487,"Wilbarger County, Texas",1256
48489,"Willacy County, Texas",1015
48491,"Williamson County, Texas",5820
48493,"Wilson County, Texas",2886
48495,"Winkler County, Texas",921
48497,"Wise County, Texas",2574
48499,"Wood County, Texas",1672
48501,"Yoakum County, Texas",1617
48503,"Young County, Texas",1712
48505,"Zapata County, Texas",912
48507,"Zavala County, Texas",935
49001,"Beaver County, Utah",907
49003,"Box Elder County, Utah",1337
49005,"Cache County, Utah",1474
49007,"Carbon County, Utah",1046
49009,"Daggett County, Utah",867
49011,"Davis County, Utah",1949
49013,"Duchesne County, Utah",1335
49015,"Emery County, Utah",927
49017,"Garfield County, Utah",866
49019,"Grand County, Utah",1465
49021,"Iron County, Utah",1237
49023,"Juab County, Utah",1334
49025,"Kane County, Utah",1264
49027,"Millard County, Utah",956
49029,"Morgan County, Utah",2415
49031,"Piute County, Utah",933
49033,"Rich County, Utah",836
49035,"Salt Lake County, Utah",2190
49037,"San Juan County, Utah",1316
49039,"Sanpete County, Utah",1250
49041,"Sevier County, Utah",1178
49043,"Summit County, Utah",2696
49045,"Tooele County, Utah",1611
49047,"Uintah County, Utah",1244
49049,"Utah County, Utah",1708
49051,"Wasatch County, Utah",2314
49053,"Washington County, Utah",1639
49055,"Wayne County, Utah",1061
49057,"Weber County, Utah",1764
50001,"Addison County, Vermont",4778
50003,"Bennington County, Vermont",3979
50005,"Caledonia County, Vermont",3499
50007,"Chittenden County, Vermont",5740
50009,"Essex County, Vermont",2580
50011,"Franklin County, Vermont",3747
50013,"Grand Isle County, Vermont",4721
50015,"Lamoille County, Vermont",4267
50017,"Orange County, Vermont",3926
50019,"Orleans County, Vermont",3083
50021,"Rutland County, Vermont",3721
50023,"Washington County, Vermont",4724
50025,"Windham County, Vermont",4476
50027,"Windsor County, Vermont",4668
51001,"Accomack County, Virginia",953
51003,"Albemarle County, Virginia",2767
51005,"Alleghany County, Virginia",883
51007,"Amelia County, Virginia",911
51009,"Amherst County, Virginia",911
51011,"Appomattox County, Virginia",871
51013,"Arlington County, Virginia",6450
51015,"Augusta County, Virginia",1190
51017,"Bath County, Virginia",756
51019,"Bedford County, Virginia",1052
51021,"Bland County, Virginia",893
51023,"Botetourt County, Virginia",1595
51025,"Brunswick County, Virginia",589
51027,"Buchanan County, Virginia",353
51029,"Buckingham County, Virginia",733
51031,"Campbell County, Virginia",780
51033,"Caroline County, Virginia",1397
51035,"Carroll County, Virginia",804
51036,"Charles City County, Virginia",1157
51037,"Charlotte County, Virginia",652
51041,"Chesterfield County, Virginia",2193
51043,"Clarke County, Virginia",2295
51045,"Craig County, Virginia",791
51047,"Culpeper County, Virginia",1891
51049,"Cumberland County, Virginia",1024
51051,"Dickenson County, Virginia",451
51053,"Dinwiddie County, Virginia",1255
51057,"Essex County, Virginia",1398
51059,"Fairfax County, Virginia",6070
51061,"Fauquier County, Virginia",3570
51063,"Floyd County, Virginia",1024
51065,"Fluvanna County, Virginia",1780
51067,"Franklin County, Virginia",1046
51069,"Frederick County, Virginia",1463
51071,"Giles County, Virginia",883
51073,"Gloucester County, Virginia",1431
51075,"Goochland County, Virginia",1937
51077,"Grayson County, Virginia",681
51079,"Greene County, Virginia",1672
51081,"Greensville County, Virginia",779
51083,"Halifax County, Virginia",636
51085,"Hanover County, Virginia",2047
51087,"Henrico County, Virginia",1997
51089,"Henry County, Virginia",537
51091,"Highland County, Virginia",962
51093,"Isle of Wight County, Virginia",1993
51095,"James City County, Virginia",2579
51097,"King and Queen County, Virginia",1168
51099,"King George County, Virginia",1762
51101,"King William County, Virginia",1614
51103,"Lancaster County, Virginia",1186
51105,"Lee County, Virginia",528
51107,"Loudoun County, Virginia",5459
51109,"Louisa County, Virginia",1503
51111,"Lunenburg County, Virginia",669
51113,"Madison County, Virginia",1715
51115,"Mathews County, Virginia",1621
51117,"Mecklenburg County, Virginia",774
51119,"Middlesex County, Virginia",1428
51121,"Montgomery County, Virginia",1875
51125,"Nelson County, Virginia",1311
51127,"New Kent County, Virginia",2224
51131,"Northampton County, Virginia",1408
51133,"Northumberland County, Virginia",1298
51135,"Nottoway County, Virginia",727
51137,"Orange County, Virginia",1721
51139,"Page County, Virginia",1323
51141,"Patrick County, Virginia",719
51143,"Pittsylvania County, Virginia",768
51145,"Powhatan County, Virginia",2149
51147,"Prince Edward County, Virginia",754
51149,"Prince George County, Virginia",1645
51153,"Prince William County, Virginia",4132
51155,"Pulaski County, Virginia",985
51157,"Rappahannock County, Virginia",2441
51159,"Richmond County, Virginia",1207
51161,"Roanoke County, Virginia",1929
51163,"Rockbridge County, Virginia",1326
51165,"Rockingham County, Virginia",1307
51167,"Russell County, Virginia",567
51169,"Scott County, Virginia",747
51171,"Shenandoah County, Virginia",1227
51173,"Smyth County, Virginia",705
51175,"Southampton County, Virginia",1232
51177,"Spotsylvania County, Virginia",1938
51179,"Stafford County, Virginia",2909
51181,"Surry County, Virginia",1345
51183,"Sussex County, Virginia",747
51185,"Tazewell County, Virginia",687
51187,"Warren County, Virginia",1549
51191,"Washington County, Virginia",907
51193,"Westmoreland County, Virginia",1277
51195,"Wise County, Virginia",579
51197,"Wythe County, Virginia",698
51199,"York County, Virginia",2356
51510,"Alexandria city, Virginia",5861
51520,"Bristol city, Virginia",1094
51530,"Buena Vista city, Virginia",1221
51540,"Charlottesville city, Virginia",2775
51550,"Chesapeake city, Virginia",2640
51570,"Colonial Heights city, Virginia",1829
51580,"Covington city, Virginia",534
51590,"Danville city, Virginia",688
51595,"Emporia city, Virginia",864
51600,"Fairfax city, Virginia",5421
51610,"Falls Church city, Virginia",10000
51620,"Franklin city, Virginia",1289
51630,"Fredericksburg city, Virginia",2402
51640,"Galax city, Virginia",738
51650,"Hampton city, Virginia",2018
51660,"Harrisonburg city, Virginia",1486
51670,"Hopewell city, Virginia",1241
51678,"Lexington city, Virginia",2109
51680,"Lynchburg city, Virginia",1594
51683,"Manassas city, Virginia",3885
51685,"Manassas Park city, Virginia",3808
51690,"Martinsville city, Virginia",726
51700,"Newport News city, Virginia",2220
51710,"Norfolk city, Virginia",2357
51720,"Norton city, Virginia",610
51730,"Petersburg city, Virginia",1354
51735,"Poquoson city, Virginia",3261
51740,"Portsmouth city, Virginia",2144
51750,"Radford city, Virginia",1203
51760,"Richmond city, Virginia",2401
51770,"Roanoke city, Virginia",1459
51775,"Salem city, Virginia",1902
51790,"Staunton city, Virginia",1400
51800,"Suffolk city, Virginia",2656
51810,"Virginia Beach city, Virginia",2555
51820,"Waynesboro city, Virginia",1342
51830,"Williamsburg city, Virginia",1965
51840,"Winchester city, Virginia",2144
53001,"Adams County, Washington",1698
53003,"Asotin County, Washington",1997
53005,"Benton County, Washington",2374
53007,"Chelan County, Washington",2660
53009,"Clallam County, Washington",2278
53011,"Clark County, Washington",3361
53013,"Columbia County, Washington",2021
53015,"Cowlitz County, Washington",2315
53017,"Douglas County, Washington",2459
53019,"Ferry County, Washington",1330
53021,"Franklin County, Washington",2189
53023,"Garfield County, Washington",1259
53025,"Grant County, Washington",2033
53027,"Grays Harbor County, Washington",1855
53029,"Island County, Washington",3007
53031,"Jefferson County, Washington",2849
53033,"King County, Washington",5387
53035,"Kitsap County, Washington",3323
53037,"Kittitas County, Washington",2502
53039,"Klickitat County, Washington",1840
53041,"Lewis County, Washington",1917
53043,"Lincoln County, Washington",1443
53045,"Mason County, Washington",2308
53047,"Okanogan County, Washington",1785
53049,"Pacific County, Washington",1923
53051,"Pend Oreille County, Washington",1727
53053,"Pierce County, Washington",3669
53055,"San Juan County, Washington",3342
53057,"Skagit County, Washington",3262
53059,"Skamania County, Washington",2495
53061,"Snohomish County, Washington",4087
53063,"Spokane County, Washington",2558
53065,"Stevens County, Washington",1648
53067,"Thurston County, Washington",3268
53069,"Wahkiakum County, Washington",1671
53071,"Walla Walla County, Washington",2617
53073,"Whatcom County, Washington",2943
53075,"Whitman County, Washington",2217
53077,"Yakima County, Washington",1867
54001,"Barbour County, West Virginia",471
54003,"Berkeley County, West Virginia",1189
54005,"Boone County, West Virginia",532
54007,"Braxton County, West Virginia",491
54009,"Brooke County, West Virginia",590
54011,"Cabell County, West Virginia",879
54013,"Calhoun County, West Virginia",434
54015,"Clay County, West Virginia",328
54017,"Doddridge County, West Virginia",761
54019,"Fayette County, West Virginia",635
54021,"Gilmer County, West Virginia",422
54023,"Grant County, West Virginia",451
54025,"Greenbrier County, West Virginia",594
54027,"Hampshire County, West Virginia",619
54029,"Hancock County, West Virginia",658
54031,"Hardy County, West Virginia",576
54033,"Harrison County, West Virginia",738
54035,"Jackson County, West Virginia",740
54037,"Jefferson County, West Virginia",1559
54039,"Kanawha County, West Virginia",796
54041,"Lewis County, West Virginia",553
54043,"Lincoln County, West Virginia",456
54045,"Logan County, West Virginia",571
54047,"McDowell County, West Virginia",218
54049,"Marion County, West Virginia",813
54051,"Marshall County, West Virginia",582
54053,"Mason County, West Virginia",649
54055,"Mercer County, West Virginia",500
54057,"Mineral County, West Virginia",730
54059,"Mingo County, West Virginia",372
54061,"Monongalia County, West Virginia",1051
54063,"Monroe County, West Virginia",542
54065,"Morgan County, West Virginia",1115
54067,"Nicholas County, West Virginia",489
54069,"Ohio County, West Virginia",833
54071,"Pendleton County, West Virginia",611
54073,"Pleasants County, West Virginia",683
54075,"Pocahontas County, West Virginia",372
54077,"Preston County, West Virginia",576
54079,"Putnam County, West Virginia",1030
54081,"Raleigh County, West Virginia",618
54083,"Randolph County, West Virginia",502
54085,"Ritchie County, West Virginia",595
54087,"Roane County, West Virginia",421
54089,"Summers County, West Virginia",339
54091,"Taylor County, West Virginia",623
54093,"Tucker County, West Virginia",455
54095,"Tyler County, West Virginia",638
54097,"Upshur County, West Virginia",600
54099,"Wayne County, West Virginia",600
54101,"Webster County, West Virginia",286
54103,"Wetzel County, West Virginia",623
54105,"Wirt County, West Virginia",504
54107,"Wood County, West Virginia",846
54109,"Wyoming County, West Virginia",322
55001,"Adams County, Wisconsin",2135
55003,"Ashland County, Wisconsin",1961
55005,"Barron County, Wisconsin",2557
55007,"Bayfield County, Wisconsin",2230
55009,"Brown County, Wisconsin",3195
55011,"Buffalo County, Wisconsin",2647
55013,"Burnett County, Wisconsin",1861
55015,"Calumet County, Wisconsin",3433
55017,"Chippewa County, Wisconsin",2564
55019,"Clark County, Wisconsin",2225
55021,"Columbia County, Wisconsin",3422
55023,"Crawford County, Wisconsin",2665
55025,"Dane County, Wisconsin",5327
55027,"Dodge County, Wisconsin",3087
55029,"Door County, Wisconsin",2735
55031,"Douglas County, Wisconsin",2413
55033,"Dunn County, Wisconsin",3036
55035,"Eau Claire County, Wisconsin",3116
55037,"Florence County, Wisconsin",1822
55039,"Fond du Lac County, Wisconsin",3020
55041,"Forest County, Wisconsin",1874
55043,"Grant County, Wisconsin",2512
55045,"Green County, Wisconsin",3527
55047,"Green Lake County, Wisconsin",2425
55049,"Iowa County, Wisconsin",3495
55051,"Iron County, Wisconsin",1761
55053,"Jackson County, Wisconsin",2376
55055,"Jefferson County, Wisconsin",3530
55057,"Juneau County, Wisconsin",2287
55059,"Kenosha County, Wisconsin",3754
55061,"Kewaunee County, Wisconsin",2773
55063,"La Crosse County, Wisconsin",3430
55065,"Lafayette County, Wisconsin",2734
55067,"Langlade County, Wisconsin",1702
55069,"Lincoln County, Wisconsin",2339
55071,"Manitowoc County, Wisconsin",2513
55073,"Marathon County, Wisconsin",2823
55075,"Marinette County, Wisconsin",1800
55077,"Marquette County, Wisconsin",2608
55078,"Menominee County, Wisconsin",3136
55079,"Milwaukee County, Wisconsin",3909
55081,"Monroe County, Wisconsin",2620
55083,"Oconto County, Wisconsin",2333
