fips,name,tax
55119,"Taylor County, Wisconsin",2330
55121,"Trempealeau County, Wisconsin",2641
55123,"Vernon County, Wisconsin",2529
55125,"Vilas County, Wisconsin",2006
55127,"Walworth County, Wisconsin",3636
55129,"Washburn County, Wisconsin",2166
55131,"Washington County, Wisconsin",3681
55133,"Waukesha County, Wisconsin",4169
55135,"Waupaca County, Wisconsin",2628
55137,"Waushara County, Wisconsin",2322
55139,"Winnebago County, Wisconsin",2957
55141,"Wood County, Wisconsin",2305
56001,"Albany County, Wyoming",1259
56003,"Big Horn County, Wyoming",913
56005,"Campbell County, Wyoming",1194
56007,"Carbon County, Wyoming",760
56009,"Converse County, Wyoming",1038
56011,"Crook County, Wyoming",989
56013,"Fremont County, Wyoming",1270
56015,"Goshen County, Wyoming",901
56017,"Hot Springs County, Wyoming",843
56019,"Johnson County, Wyoming",1341
56021,"Laramie County, Wyoming",1206
56023,"Lincoln County, Wyoming",1126
56025,"Natrona County, Wyoming",1133
56027,"Niobrara County, Wyoming",733
56029,"Park County, Wyoming",1409
56031,"Platte County, Wyoming",736
56033,"Sheridan County, Wyoming",1393
56035,"Sublette County, Wyoming",1375
56037,"Sweetwater County, Wyoming",1127
56039,"Teton County, Wyoming",3913
56041,"Uinta County, Wyoming",991
56043,"Washakie County, Wyoming",1065
56045,"Weston County, Wyoming",893
